2020-01-10,NL,Utrecht,co,10,1.1,2.9,1.6,2.60
2020-01-11,NL,Utrecht,co,12,1.5,2.6,1.8,0.86
2020-01-24,NL,Utrecht,co,12,2.0,5.6,2.1,15.04
2020-01-27,NL,Utrecht,co,12,1.5,2.5,1.8,0.58
2020-02-09,NL,Utrecht,co,11,1.1,2.7,1.4,1.87
2020-02-11,NL,Utrecht,co,12,0.5,0.9,0.7,0.09
2020-01-02,NL,Utrecht,co,12,2.3,7.9,2.8,22.64
2020-01-06,NL,Utrecht,co,12,1.6,2.7,2.1,1.21
2020-02-19,NL,Utrecht,co,8,0.9,1.3,1.0,0.16
2020-01-26,NL,Utrecht,co,13,2.4,3.3,2.6,0.71
2020-02-14,NL,Utrecht,co,12,1.3,2.3,1.6,0.81
2020-01-12,NL,Utrecht,co,10,1.7,2.2,1.8,0.18
2020-01-21,NL,Utrecht,co,11,1.8,4.1,2.2,5.07
2020-01-30,NL,Utrecht,co,10,1.3,2.1,1.6,0.47
2020-01-31,NL,Utrecht,co,11,1.2,1.9,1.5,0.37
2020-02-06,NL,Utrecht,co,10,1.5,3.6,2.4,4.73
2020-01-16,NL,Utrecht,co,11,1.1,10.3,3.0,136.36
2020-01-19,NL,Utrecht,co,10,1.7,9.0,2.0,68.41
2020-01-15,NL,Utrecht,co,11,1.0,2.4,1.1,1.57
2020-02-02,NL,Utrecht,co,9,0.1,6.6,0.7,43.24
2020-02-08,NL,Utrecht,co,12,1.9,2.8,2.5,0.74
2020-01-07,NL,Utrecht,co,10,2.0,2.7,2.2,0.41
2020-01-13,NL,Utrecht,co,11,1.7,2.4,1.9,0.39
2020-01-20,NL,Utrecht,co,11,1.9,3.9,2.4,4.28
2020-02-01,NL,Utrecht,co,13,1.4,3.4,2.0,4.01
2020-02-21,NL,Utrecht,co,5,1.1,4.0,1.7,13.60
2020-01-03,NL,Utrecht,co,12,2.1,2.7,2.2,0.26
2020-01-09,NL,Utrecht,co,10,2.0,2.3,2.2,0.09
2020-01-22,NL,Utrecht,co,10,2.6,12.9,3.8,104.83
2020-02-13,NL,Utrecht,co,12,1.2,2.6,1.6,1.49
2020-02-20,NL,Utrecht,co,11,1.0,2.1,1.5,1.11
2020-01-17,NL,Utrecht,co,10,1.2,2.0,1.6,0.59
2020-01-18,NL,Utrecht,co,10,1.2,5.0,2.8,18.31
2020-01-05,NL,Utrecht,co,12,1.5,6.6,1.8,19.76
2020-01-23,NL,Utrecht,co,12,1.9,5.5,3.7,17.22
2020-01-28,NL,Utrecht,co,11,1.1,1.7,1.4,0.33
2020-01-29,NL,Utrecht,co,12,0.9,1.4,1.2,0.21
2020-02-07,NL,Utrecht,co,12,1.7,3.9,2.1,3.49
2020-02-10,NL,Utrecht,co,12,0.8,1.7,1.1,0.58
2019-12-30,NL,Utrecht,co,12,2.4,3.3,3.0,0.70
2020-01-04,NL,Utrecht,co,11,1.4,10.0,1.8,69.70
2020-02-17,NL,Utrecht,co,12,1.2,2.7,1.5,1.85
2020-02-12,NL,Utrecht,co,11,0.6,1.7,1.4,0.83
2020-02-15,NL,Utrecht,co,11,1.2,1.4,1.3,0.05
2020-01-08,NL,Utrecht,co,10,1.8,6.0,2.0,15.85
2020-01-14,NL,Utrecht,co,12,0.8,1.8,1.0,1.31
2020-01-25,NL,Utrecht,co,11,1.7,2.8,2.1,0.87
2020-02-16,NL,Utrecht,co,12,1.3,2.1,1.7,0.60
2020-02-18,NL,Utrecht,co,11,1.2,1.8,1.4,0.40
2019-12-31,NL,Utrecht,co,12,2.3,3.7,3.1,1.61
2020-01-01,NL,Utrecht,co,11,1.8,9.1,2.8,41.20
2020-02-21,NL,Utrecht,pm10,118,8.0,30.0,18.0,247.16
2020-03-12,NL,Utrecht,pm10,113,1.0,32.0,11.0,434.19
2020-05-17,NL,Utrecht,pm10,97,1.0,32.0,13.0,406.15
2020-05-21,NL,Utrecht,pm10,117,2.0,36.0,15.0,253.46
2020-02-04,NL,Utrecht,pm10,34,6.0,31.0,15.0,411.35
2020-03-08,NL,Utrecht,pm10,117,3.0,21.0,13.0,113.57
2020-04-24,NL,Utrecht,pm10,110,2.0,53.0,28.0,967.49
2020-01-15,NL,Utrecht,pm10,71,2.0,20.0,10.0,156.41
2020-01-22,NL,Utrecht,pm10,72,12.0,51.0,25.0,684.60
2020-03-14,NL,Utrecht,pm10,119,5.0,24.0,15.0,151.96
2020-03-15,NL,Utrecht,pm10,120,1.0,22.0,12.0,152.39
2020-05-15,NL,Utrecht,pm10,108,1.0,30.0,11.0,236.13
2020-01-16,NL,Utrecht,pm10,71,2.0,24.0,13.0,331.68
2020-04-20,NL,Utrecht,pm10,117,1.0,49.0,14.0,574.91
2020-04-27,NL,Utrecht,pm10,120,3.0,43.0,20.0,571.86
2020-05-03,NL,Utrecht,pm10,110,2.0,30.0,13.0,257.55
2020-03-22,NL,Utrecht,pm10,109,1.0,20.0,8.0,110.17
2020-04-02,NL,Utrecht,pm10,120,6.0,28.0,14.0,186.04
2020-04-10,NL,Utrecht,pm10,116,3.0,34.0,18.0,399.06
2020-05-08,NL,Utrecht,pm10,118,1.0,41.0,26.0,603.35
2020-05-10,NL,Utrecht,pm10,116,3.0,37.0,22.0,362.64
2020-05-13,NL,Utrecht,pm10,111,1.0,24.0,11.0,179.49
2020-01-14,NL,Utrecht,pm10,69,1.0,17.0,8.0,185.67
2020-02-01,NL,Utrecht,pm10,67,2.0,36.0,9.0,1024.55
2020-01-18,NL,Utrecht,pm10,68,1.0,28.0,13.0,495.53
2020-02-09,NL,Utrecht,pm10,23,1.0,27.0,9.0,326.13
2020-03-23,NL,Utrecht,pm10,118,2.0,32.0,10.0,340.27
2020-04-23,NL,Utrecht,pm10,118,9.0,44.0,23.0,321.11
2020-04-25,NL,Utrecht,pm10,116,2.0,39.0,14.0,378.86
2020-05-19,NL,Utrecht,pm10,113,1.0,35.0,18.0,471.87
2020-02-08,NL,Utrecht,pm10,36,7.0,29.0,21.0,329.68
2020-05-09,NL,Utrecht,pm10,113,2.0,38.0,25.0,426.98
2020-02-10,NL,Utrecht,pm10,15,2.0,51.0,21.0,2153.81
2020-02-28,NL,Utrecht,pm10,118,2.0,30.0,12.0,283.03
2020-03-06,NL,Utrecht,pm10,119,2.0,28.0,15.0,264.61
2020-03-16,NL,Utrecht,pm10,115,2.0,32.0,14.0,294.31
2020-04-08,NL,Utrecht,pm10,120,7.0,49.0,26.0,595.49
2020-04-28,NL,Utrecht,pm10,120,2.0,44.0,20.0,709.07
2020-05-25,NL,Utrecht,pm10,117,1.0,34.0,16.0,332.38
2020-01-27,NL,Utrecht,pm10,70,3.0,31.0,14.0,569.36
2020-02-14,NL,Utrecht,pm10,120,5.0,29.0,13.0,215.38
2020-03-02,NL,Utrecht,pm10,107,1.0,28.0,12.0,266.59
2020-03-04,NL,Utrecht,pm10,116,2.0,39.0,15.0,464.43
2020-04-05,NL,Utrecht,pm10,117,3.0,39.0,18.0,301.39
2020-01-07,NL,Utrecht,pm10,71,5.0,53.0,22.0,1102.63
2020-02-24,NL,Utrecht,pm10,116,2.0,31.0,14.0,344.00
2020-05-04,NL,Utrecht,pm10,113,1.0,25.0,12.0,187.95
2020-05-02,NL,Utrecht,pm10,118,1.0,30.0,11.0,255.85
2020-01-24,NL,Utrecht,pm10,70,16.0,46.0,35.0,420.71
2020-02-03,NL,Utrecht,pm10,52,6.0,44.0,32.0,996.48
2020-02-29,NL,Utrecht,pm10,118,1.0,57.0,23.0,1476.95
2020-03-03,NL,Utrecht,pm10,50,5.0,25.0,13.0,172.24
2020-03-05,NL,Utrecht,pm10,118,6.0,30.0,16.0,162.05
2020-03-31,NL,Utrecht,pm10,108,1.0,35.0,12.0,250.04
2020-04-13,NL,Utrecht,pm10,115,2.0,55.0,21.0,987.51
2020-05-06,NL,Utrecht,pm10,110,3.0,29.0,13.0,251.83
2020-05-18,NL,Utrecht,pm10,118,5.0,37.0,15.0,339.34
2020-05-26,NL,Utrecht,pm10,118,1.0,36.0,13.0,288.22
2020-01-28,NL,Utrecht,pm10,69,1.0,21.0,9.0,209.39
2020-03-07,NL,Utrecht,pm10,118,1.0,30.0,14.0,177.70
2020-03-20,NL,Utrecht,pm10,116,1.0,27.0,12.0,191.93
2020-03-24,NL,Utrecht,pm10,117,1.0,35.0,16.0,353.51
2020-02-05,NL,Utrecht,pm10,70,9.0,35.0,23.0,395.04
2020-02-18,NL,Utrecht,pm10,120,5.0,29.0,17.0,165.98
2020-03-10,NL,Utrecht,pm10,117,1.0,31.0,12.0,256.63
2020-03-25,NL,Utrecht,pm10,119,5.0,35.0,22.0,394.35
2020-03-27,NL,Utrecht,pm10,120,15.0,56.0,35.0,550.07
2020-04-14,NL,Utrecht,pm10,117,3.0,28.0,15.0,179.93
2020-01-10,NL,Utrecht,pm10,71,1.0,29.0,15.0,508.11
2020-01-23,NL,Utrecht,pm10,72,6.0,55.0,25.0,1364.21
2020-02-06,NL,Utrecht,pm10,71,9.0,48.0,23.0,1017.14
2020-04-19,NL,Utrecht,pm10,111,1.0,30.0,16.0,424.81
2020-04-26,NL,Utrecht,pm10,112,2.0,44.0,15.0,556.31
2020-05-11,NL,Utrecht,pm10,118,5.0,30.0,18.0,213.70
2020-01-25,NL,Utrecht,pm10,72,7.0,60.0,24.0,2251.99
2020-01-29,NL,Utrecht,pm10,68,5.0,30.0,17.0,298.73
2020-04-04,NL,Utrecht,pm10,112,1.0,42.0,18.0,597.92
2020-04-16,NL,Utrecht,pm10,119,5.0,43.0,28.0,455.06
2020-04-30,NL,Utrecht,pm10,102,1.0,41.0,10.0,458.35
2020-05-07,NL,Utrecht,pm10,113,1.0,41.0,15.0,529.62
2020-01-02,NL,Utrecht,pm10,71,9.0,52.0,18.0,1211.52
2020-01-19,NL,Utrecht,pm10,72,1.0,45.0,22.0,1296.90
2020-03-26,NL,Utrecht,pm10,120,5.0,49.0,26.0,382.17
2020-05-16,NL,Utrecht,pm10,112,2.0,35.0,12.0,267.93
2020-05-27,NL,Utrecht,pm10,43,8.0,39.0,18.0,392.42
2020-03-18,NL,Utrecht,pm10,113,1.0,30.0,15.0,312.06
2019-12-31,NL,Utrecht,pm10,71,6.0,241.0,30.0,11740.40
2020-01-26,NL,Utrecht,pm10,72,12.0,46.0,24.0,789.39
2020-02-07,NL,Utrecht,pm10,68,9.0,51.0,31.0,843.47
2020-02-19,NL,Utrecht,pm10,120,3.0,27.0,17.0,186.15
2020-02-27,NL,Utrecht,pm10,107,2.0,27.0,12.0,215.98
2020-03-01,NL,Utrecht,pm10,120,2.0,25.0,10.0,436.26
2020-03-09,NL,Utrecht,pm10,119,2.0,32.0,15.0,261.94
2020-05-01,NL,Utrecht,pm10,116,2.0,32.0,10.0,259.59
2020-01-03,NL,Utrecht,pm10,69,1.0,39.0,14.0,931.98
2020-01-06,NL,Utrecht,pm10,67,1.0,25.0,16.0,332.52
2019-12-30,NL,Utrecht,pm10,69,8.0,37.0,23.0,344.57
2020-01-13,NL,Utrecht,pm10,68,1.0,32.0,17.0,634.40
2020-04-12,NL,Utrecht,pm10,113,1.0,53.0,25.0,1227.37
2020-04-17,NL,Utrecht,pm10,117,2.0,46.0,17.0,626.31
2020-01-08,NL,Utrecht,pm10,69,1.0,29.0,13.0,413.02
2020-02-11,NL,Utrecht,pm10,73,7.0,32.0,16.0,330.91
2020-02-23,NL,Utrecht,pm10,119,2.0,34.0,17.0,438.41
2020-03-19,NL,Utrecht,pm10,112,1.0,23.0,14.0,272.97
2020-02-26,NL,Utrecht,pm10,110,1.0,25.0,10.0,212.78
2020-04-07,NL,Utrecht,pm10,116,5.0,37.0,20.0,263.76
2020-01-20,NL,Utrecht,pm10,68,9.0,43.0,27.0,467.77
2020-04-01,NL,Utrecht,pm10,108,1.0,31.0,12.0,222.00
2020-05-05,NL,Utrecht,pm10,112,1.0,32.0,11.0,274.76
2020-01-21,NL,Utrecht,pm10,72,9.0,49.0,24.0,1041.90
2020-02-17,NL,Utrecht,pm10,118,1.0,36.0,16.0,574.96
2020-03-21,NL,Utrecht,pm10,115,1.0,25.0,11.0,171.83
2020-04-03,NL,Utrecht,pm10,120,1.0,36.0,18.0,361.88
2020-04-09,NL,Utrecht,pm10,116,1.0,51.0,32.0,1287.56
2020-04-21,NL,Utrecht,pm10,117,3.0,43.0,22.0,684.06
2020-02-12,NL,Utrecht,pm10,120,12.0,29.0,16.0,88.22
2020-02-15,NL,Utrecht,pm10,118,5.0,27.0,15.0,151.82
2020-03-13,NL,Utrecht,pm10,116,2.0,29.0,15.0,275.52
2020-03-28,NL,Utrecht,pm10,118,7.0,56.0,37.0,1526.30
2020-05-24,NL,Utrecht,pm10,120,6.0,38.0,22.0,302.53
2020-01-01,NL,Utrecht,pm10,64,20.0,892.0,43.0,225576.00
2020-01-04,NL,Utrecht,pm10,71,6.0,31.0,21.0,273.12
2020-01-09,NL,Utrecht,pm10,71,2.0,30.0,13.0,452.75
2020-01-12,NL,Utrecht,pm10,72,2.0,27.0,13.0,234.35
2020-01-17,NL,Utrecht,pm10,69,1.0,21.0,12.0,144.04
2020-02-13,NL,Utrecht,pm10,115,2.0,27.0,14.0,243.60
2020-04-18,NL,Utrecht,pm10,116,2.0,44.0,20.0,478.68
2020-01-11,NL,Utrecht,pm10,70,3.0,30.0,13.0,343.92
2020-04-06,NL,Utrecht,pm10,119,3.0,48.0,20.0,367.60
2020-05-22,NL,Utrecht,pm10,119,9.0,35.0,20.0,283.48
2020-02-02,NL,Utrecht,pm10,69,2.0,44.0,23.0,1107.18
2020-02-22,NL,Utrecht,pm10,120,2.0,36.0,18.0,261.14
2020-05-12,NL,Utrecht,pm10,115,3.0,32.0,14.0,248.98
2020-04-11,NL,Utrecht,pm10,114,1.0,46.0,16.0,715.97
2020-04-22,NL,Utrecht,pm10,120,2.0,45.0,24.0,498.43
2020-01-31,NL,Utrecht,pm10,70,1.0,18.0,9.0,197.31
2020-02-16,NL,Utrecht,pm10,117,1.0,27.0,9.0,238.64
2020-02-20,NL,Utrecht,pm10,120,2.0,19.0,13.0,145.62
2020-03-11,NL,Utrecht,pm10,120,1.0,16.0,10.0,101.26
2020-03-17,NL,Utrecht,pm10,118,1.0,31.0,17.0,231.95
2020-03-29,NL,Utrecht,pm10,114,1.0,29.0,17.0,344.25
2020-05-20,NL,Utrecht,pm10,116,1.0,31.0,15.0,359.56
2020-01-05,NL,Utrecht,pm10,71,2.0,27.0,13.0,302.21
2020-01-30,NL,Utrecht,pm10,71,1.0,28.0,17.0,490.20
2020-02-25,NL,Utrecht,pm10,117,1.0,29.0,11.0,246.47
2020-03-30,NL,Utrecht,pm10,116,5.0,21.0,15.0,147.81
2020-05-23,NL,Utrecht,pm10,118,12.0,41.0,26.0,413.45
2020-04-15,NL,Utrecht,pm10,112,5.0,42.0,17.0,574.36
2020-04-29,NL,Utrecht,pm10,117,2.0,35.0,13.0,547.10
2020-05-14,NL,Utrecht,pm10,109,1.0,24.0,11.0,143.24
2020-04-27,NL,Utrecht,so2,48,0.1,2.4,0.3,4.33
2020-05-07,NL,Utrecht,so2,48,0.1,1.4,0.7,2.47
2020-05-10,NL,Utrecht,so2,32,0.1,0.7,0.3,0.40
2020-01-02,NL,Utrecht,so2,48,0.1,0.4,0.2,0.07
2020-02-07,NL,Utrecht,so2,48,0.2,2.6,0.7,3.79
2020-02-26,NL,Utrecht,so2,46,0.1,0.2,0.1,0.01
2020-02-28,NL,Utrecht,so2,48,0.1,0.8,0.2,0.42
2020-03-21,NL,Utrecht,so2,48,0.1,0.3,0.2,0.06
2020-04-03,NL,Utrecht,so2,48,0.1,0.6,0.1,0.16
2020-04-05,NL,Utrecht,so2,46,0.3,1.4,0.7,0.99
2020-01-08,NL,Utrecht,so2,48,0.2,0.8,0.2,0.28
2020-02-22,NL,Utrecht,so2,40,0.1,0.3,0.2,0.07
2020-03-11,NL,Utrecht,so2,48,0.1,2.2,0.4,2.37
2020-04-11,NL,Utrecht,so2,48,0.2,1.7,0.4,2.33
2020-05-15,NL,Utrecht,so2,48,0.1,0.3,0.2,0.06
2020-05-27,NL,Utrecht,so2,18,0.2,0.6,0.3,0.16
2020-01-15,NL,Utrecht,so2,48,0.1,0.7,0.3,0.21
2020-03-26,NL,Utrecht,so2,48,0.6,1.3,0.8,0.60
2020-05-03,NL,Utrecht,so2,46,0.1,1.0,0.3,0.73
2020-05-05,NL,Utrecht,so2,48,0.2,1.1,0.2,0.46
2020-05-06,NL,Utrecht,so2,48,0.2,1.4,0.3,0.91
2020-05-12,NL,Utrecht,so2,48,0.1,0.2,0.1,0.01
2020-02-05,NL,Utrecht,so2,44,0.1,0.3,0.1,0.04
2020-03-31,NL,Utrecht,so2,48,0.2,0.3,0.2,0.02
2020-02-08,NL,Utrecht,so2,48,0.2,0.9,0.6,0.48
2020-03-03,NL,Utrecht,so2,20,0.1,0.3,0.1,0.05
2020-04-09,NL,Utrecht,so2,48,0.1,0.6,0.3,0.19
2019-12-31,NL,Utrecht,so2,48,0.2,0.5,0.3,0.09
2020-01-17,NL,Utrecht,so2,48,0.1,0.3,0.2,0.04
2020-02-04,NL,Utrecht,so2,48,0.1,0.2,0.1,0.02
2020-02-20,NL,Utrecht,so2,46,0.1,0.4,0.2,0.10
2020-03-07,NL,Utrecht,so2,48,0.1,0.8,0.2,0.34
2020-05-17,NL,Utrecht,so2,46,0.1,1.0,0.4,0.57
2020-05-20,NL,Utrecht,so2,48,0.1,1.5,0.2,1.18
2020-01-27,NL,Utrecht,so2,48,0.2,0.4,0.3,0.06
2020-02-25,NL,Utrecht,so2,48,0.1,0.3,0.2,0.05
2020-03-17,NL,Utrecht,so2,48,0.1,0.9,0.2,0.55
2020-03-18,NL,Utrecht,so2,48,0.2,0.9,0.5,0.45
2020-04-23,NL,Utrecht,so2,48,0.3,1.8,0.6,2.89
2019-12-30,NL,Utrecht,so2,48,0.6,1.7,1.1,0.83
2020-01-07,NL,Utrecht,so2,48,0.1,0.4,0.2,0.07
2020-01-29,NL,Utrecht,so2,48,0.1,0.4,0.2,0.05
2020-02-09,NL,Utrecht,so2,46,0.2,0.4,0.3,0.06
2020-03-23,NL,Utrecht,so2,48,0.1,1.1,0.3,0.78
2020-03-29,NL,Utrecht,so2,44,0.1,0.3,0.1,0.03
2020-05-02,NL,Utrecht,so2,48,0.1,0.4,0.1,0.07
2020-05-21,NL,Utrecht,so2,48,0.1,1.3,0.5,1.04
2020-01-03,NL,Utrecht,so2,46,0.1,0.4,0.2,0.14
2020-02-03,NL,Utrecht,so2,48,0.1,1.1,0.3,0.49
2020-03-14,NL,Utrecht,so2,44,0.1,0.4,0.1,0.08
2020-03-20,NL,Utrecht,so2,46,0.1,0.3,0.2,0.04
2020-04-25,NL,Utrecht,so2,46,0.1,0.2,0.1,0.00
2020-05-08,NL,Utrecht,so2,46,0.1,0.8,0.4,0.41
2020-05-09,NL,Utrecht,so2,48,0.1,0.5,0.2,0.17
2020-05-25,NL,Utrecht,so2,48,0.2,1.1,0.3,0.38
2020-01-09,NL,Utrecht,so2,48,0.1,0.2,0.1,0.03
2020-02-27,NL,Utrecht,so2,48,0.1,0.6,0.2,0.24
2020-04-01,NL,Utrecht,so2,30,0.1,0.6,0.1,0.16
2020-04-04,NL,Utrecht,so2,48,0.1,1.5,0.5,1.27
2020-05-26,NL,Utrecht,so2,48,0.2,1.1,0.4,1.08
2020-03-09,NL,Utrecht,so2,48,0.1,0.9,0.2,0.27
2020-03-28,NL,Utrecht,so2,48,0.2,0.7,0.3,0.32
2020-04-14,NL,Utrecht,so2,36,0.1,0.2,0.1,0.02
2020-02-21,NL,Utrecht,so2,44,0.1,0.4,0.2,0.08
2020-01-06,NL,Utrecht,so2,48,0.1,0.5,0.3,0.08
2020-01-16,NL,Utrecht,so2,48,0.1,0.5,0.3,0.11
2020-01-23,NL,Utrecht,so2,48,0.2,0.8,0.5,0.25
2020-02-14,NL,Utrecht,so2,42,0.1,0.7,0.3,0.44
2020-03-01,NL,Utrecht,so2,46,0.2,0.4,0.2,0.04
2020-04-16,NL,Utrecht,so2,48,0.2,1.9,0.5,3.36
2020-04-28,NL,Utrecht,so2,44,0.1,0.3,0.1,0.03
2020-02-15,NL,Utrecht,so2,48,0.1,0.7,0.3,0.25
2020-03-06,NL,Utrecht,so2,36,0.1,0.8,0.2,0.29
2020-03-24,NL,Utrecht,so2,46,0.3,1.5,0.7,1.53
2020-03-30,NL,Utrecht,so2,46,0.1,0.9,0.3,0.56
2020-04-19,NL,Utrecht,so2,46,0.2,0.8,0.4,0.30
2020-01-04,NL,Utrecht,so2,48,0.1,0.2,0.1,0.02
2020-01-10,NL,Utrecht,so2,46,0.1,0.3,0.2,0.06
2020-04-18,NL,Utrecht,so2,48,0.2,0.7,0.3,0.21
2020-01-12,NL,Utrecht,so2,46,0.2,1.0,0.5,0.54
2020-01-14,NL,Utrecht,so2,44,0.1,0.4,0.1,0.10
2020-04-12,NL,Utrecht,so2,44,0.1,2.6,0.5,7.92
2020-04-15,NL,Utrecht,so2,46,0.1,0.7,0.3,0.42
2020-04-26,NL,Utrecht,so2,46,0.1,0.4,0.3,0.08
2020-04-29,NL,Utrecht,so2,34,0.1,0.3,0.1,0.04
2020-01-01,NL,Utrecht,so2,48,0.1,1.8,0.1,1.46
2020-01-30,NL,Utrecht,so2,48,0.2,1.8,0.3,1.46
2020-02-02,NL,Utrecht,so2,46,0.1,0.8,0.3,0.47
2020-02-23,NL,Utrecht,so2,14,0.1,0.2,0.1,0.01
2020-03-04,NL,Utrecht,so2,48,0.1,0.8,0.2,0.52
2020-04-08,NL,Utrecht,so2,48,0.1,1.4,0.5,1.81
2020-04-17,NL,Utrecht,so2,48,0.2,0.4,0.3,0.05
2020-01-13,NL,Utrecht,so2,48,0.1,0.4,0.2,0.10
2020-01-28,NL,Utrecht,so2,48,0.1,0.4,0.2,0.07
2020-01-31,NL,Utrecht,so2,48,0.1,0.6,0.2,0.18
2020-02-12,NL,Utrecht,so2,48,0.1,0.3,0.2,0.03
2020-03-13,NL,Utrecht,so2,48,0.1,0.3,0.1,0.04
2020-03-27,NL,Utrecht,so2,48,0.3,1.7,0.6,2.60
2020-01-22,NL,Utrecht,so2,48,0.2,0.9,0.5,0.47
2020-04-06,NL,Utrecht,so2,48,0.4,3.7,1.0,5.34
2020-04-07,NL,Utrecht,so2,48,0.2,0.9,0.4,0.31
2020-05-11,NL,Utrecht,so2,36,0.1,0.1,0.1,0.00
2020-02-10,NL,Utrecht,so2,48,0.1,0.7,0.3,0.22
2020-02-17,NL,Utrecht,so2,46,0.1,0.4,0.2,0.11
2020-05-22,NL,Utrecht,so2,48,0.1,1.1,0.4,0.66
2020-02-13,NL,Utrecht,so2,32,0.1,0.5,0.1,0.17
2020-02-24,NL,Utrecht,so2,40,0.1,0.5,0.1,0.09
2020-02-29,NL,Utrecht,so2,48,0.1,0.3,0.2,0.03
2020-05-01,NL,Utrecht,so2,46,0.1,0.4,0.2,0.06
2020-01-11,NL,Utrecht,so2,48,0.2,0.8,0.6,0.54
2020-01-19,NL,Utrecht,so2,46,0.1,0.2,0.1,0.02
2020-01-20,NL,Utrecht,so2,44,0.1,0.6,0.1,0.30
2020-03-16,NL,Utrecht,so2,48,0.1,0.5,0.3,0.11
2020-05-23,NL,Utrecht,so2,48,0.1,0.7,0.4,0.26
2020-04-10,NL,Utrecht,so2,48,0.1,0.8,0.3,0.30
2020-01-05,NL,Utrecht,so2,46,0.1,0.4,0.2,0.09
2020-01-21,NL,Utrecht,so2,48,0.2,0.9,0.3,0.27
2020-02-06,NL,Utrecht,so2,40,0.1,0.6,0.3,0.22
2020-03-05,NL,Utrecht,so2,24,0.1,0.3,0.2,0.07
2020-03-12,NL,Utrecht,so2,48,0.1,0.6,0.2,0.16
2020-03-22,NL,Utrecht,so2,42,0.1,0.3,0.2,0.06
2020-03-25,NL,Utrecht,so2,44,0.5,1.9,0.8,2.31
2020-04-21,NL,Utrecht,so2,48,0.3,0.9,0.5,0.34
2020-05-14,NL,Utrecht,so2,48,0.1,0.2,0.1,0.01
2020-05-16,NL,Utrecht,so2,48,0.1,2.4,0.2,3.54
2020-02-18,NL,Utrecht,so2,30,0.1,0.4,0.2,0.09
2020-03-08,NL,Utrecht,so2,46,0.2,0.6,0.3,0.14
2020-05-24,NL,Utrecht,so2,46,0.2,0.5,0.3,0.07
2020-01-18,NL,Utrecht,so2,48,0.1,0.4,0.2,0.05
2020-01-26,NL,Utrecht,so2,46,0.1,1.6,0.3,1.86
2020-03-19,NL,Utrecht,so2,48,0.1,0.5,0.1,0.16
2020-04-30,NL,Utrecht,so2,22,0.1,0.4,0.2,0.08
2020-05-13,NL,Utrecht,so2,48,0.1,0.2,0.1,0.01
2020-05-18,NL,Utrecht,so2,48,0.2,2.0,0.5,2.77
2020-02-16,NL,Utrecht,so2,46,0.1,0.6,0.4,0.19
2020-02-19,NL,Utrecht,so2,36,0.1,1.3,0.2,0.82
2020-04-13,NL,Utrecht,so2,16,0.1,0.4,0.2,0.09
2020-04-22,NL,Utrecht,so2,48,0.4,0.9,0.7,0.19
2020-05-19,NL,Utrecht,so2,48,0.2,0.9,0.3,0.35
2020-03-02,NL,Utrecht,so2,42,0.2,0.5,0.3,0.05
2020-04-02,NL,Utrecht,so2,38,0.1,2.7,0.4,5.69
2020-04-20,NL,Utrecht,so2,48,0.3,0.5,0.3,0.07
2020-01-24,NL,Utrecht,so2,48,0.1,0.5,0.2,0.10
2020-03-15,NL,Utrecht,so2,44,0.1,0.4,0.3,0.09
2020-04-24,NL,Utrecht,so2,48,0.1,1.0,0.3,0.65
2020-01-25,NL,Utrecht,so2,48,0.1,0.3,0.2,0.02
2020-02-01,NL,Utrecht,so2,48,0.2,1.1,0.3,0.59
2020-02-11,NL,Utrecht,so2,48,0.1,0.4,0.1,0.10
2020-03-10,NL,Utrecht,so2,48,0.1,0.2,0.1,0.00
2020-05-04,NL,Utrecht,so2,48,0.1,0.3,0.2,0.03
2020-02-03,NL,Utrecht,no2,62,3.5,19.6,7.6,144.34
2020-02-14,NL,Utrecht,no2,120,3.3,23.8,10.5,284.64
2020-02-24,NL,Utrecht,no2,120,3.0,28.9,7.1,289.46
2020-02-29,NL,Utrecht,no2,118,2.7,18.1,5.5,39.87
2020-04-18,NL,Utrecht,no2,120,2.5,17.5,7.4,137.54
2020-04-28,NL,Utrecht,no2,120,1.4,19.9,6.5,110.24
2020-05-16,NL,Utrecht,no2,120,1.5,26.3,7.6,230.32
2020-02-06,NL,Utrecht,no2,72,7.0,43.2,17.8,940.36
2020-03-12,NL,Utrecht,no2,117,1.4,10.6,5.2,33.82
2020-04-02,NL,Utrecht,no2,120,4.2,28.8,8.8,259.80
2020-04-10,NL,Utrecht,no2,120,2.1,20.8,5.5,145.68
2020-05-15,NL,Utrecht,no2,118,2.1,23.7,6.9,278.18
2020-05-22,NL,Utrecht,no2,120,1.9,22.0,8.9,184.62
2020-01-11,NL,Utrecht,no2,71,7.5,30.6,11.1,248.56
2020-02-22,NL,Utrecht,no2,120,3.1,18.4,6.1,82.98
2020-03-05,NL,Utrecht,no2,118,5.7,21.6,11.5,137.77
2020-03-16,NL,Utrecht,no2,118,3.1,28.9,10.0,276.01
2020-04-07,NL,Utrecht,no2,120,2.0,26.3,10.4,306.88
2020-05-26,NL,Utrecht,no2,120,2.1,26.0,9.5,243.21
2020-01-01,NL,Utrecht,no2,70,6.6,23.6,13.6,80.14
2020-02-05,NL,Utrecht,no2,71,2.5,48.6,14.8,1240.47
2020-03-10,NL,Utrecht,no2,120,2.0,13.5,7.6,68.46
2020-05-02,NL,Utrecht,no2,120,1.7,20.0,6.0,102.22
2020-05-24,NL,Utrecht,no2,120,2.1,17.2,5.5,99.05
